,Count,Count,Count,Count, Avg SC Ratio, Avg SC Ratio, Avg SC Ratio, Avg SC Ratio,Avg ReLy,Avg ReLy,Avg ReLy,Avg ReLy,Avg semantic diff,Avg semantic diff,Avg semantic diff,Avg semantic diff,Avg NSC similarity,Avg NSC similarity,Avg NSC similarity,Avg NSC similarity,Avg SC similarity,Avg SC similarity,Avg SC similarity,Avg SC similarity,Avg references,Avg references,Avg references,Avg references,Average SCs,Average SCs,Average SCs,Average SCs,Size
Horticulture(Q1),68,68,68.0,0.0,0.038052765,0.088093595,0.06307318,0.03538421022920321,-0.809210206,-0.261717816,-0.535464011,0.38713558161703,-0.076119614,-0.071244757,-0.0736821855,0.003447044442014712,0.60686129,0.639692993,0.6232771415,0.02321551982920275,0.682980904,0.710937751,0.6969593275,0.01976847609429479,38.95588235,48.04411765,43.5,6.426352809648953,1.617647059,2.352941176,1.9852941175,0.5199314562972744,2
HealthInformationManagement(Q4),26,27,26.5,0.7071067811865476,0.120098173,0.128251259,0.124174716,0.005765102398197107,-1.819499753,-1.484310207,-1.65190498,0.23701480095944025,-0.158439404,-0.126223111,-0.1423312575,0.022780359244992707,0.524880413,0.577253558,0.5510669855,0.037033405981566334,0.651103524,0.735692962,0.6933982430000001,0.05981376522655904,15.61538462,18.7037037,17.15954416,2.183771363935798,1.730769231,2.148148148,1.9394586895,0.29513146253499734,2
EnvironmentalEngineering(Q2),26,66,46.0,28.284271247461902,0.084832342,0.108319031,0.09657568650000001,0.016607597059519492,-1.174513009,-0.658342781,-0.916427895,0.36498746846540636,-0.100887951,-0.073930983,-0.087409467,0.019061454873028762,0.608617446,0.704173851,0.6563956485,0.06756858196130809,0.709505396,0.778104835,0.7438051155000001,0.04850712850249294,21.07692308,25.01515152,23.046037300000002,2.7847480357857193,1.653846154,2.257575758,1.9557109560000001,0.4269012969914691,2
InorganicChemistry(Q3),252,1139,695.5,627.2037149124676,0.081866383,0.11325662,0.09756150150000001,0.022196249445752873,-1.033783977,-0.848401896,-0.9410929365,0.13108492658557377,-0.105842184,-0.10394867,-0.10489542700000001,0.0013389165896716686,0.599684753,0.633227091,0.616455922,0.023718014656651184,0.703633423,0.739069275,0.721351349,0.025056931246322873,26.32309043,31.26190476,28.792497595,3.492269103764295,1.932539683,2.366988586,2.1497641345,0.30720176539035665,2
InformationSystems(Q2),252,2719,1485.5,1744.4324291872128,0.081866383,0.171382064,0.1266242235,0.06329714505763179,-1.158308615,-0.848401896,-1.0033552555,0.21913714254017383,-0.10394867,-0.075356769,-0.0896527195,0.020217527084114433,0.599684753,0.652312982,0.6259988675,0.037213777607738495,0.703633423,0.727669751,0.715651587,0.016996250523624083,26.72563442,31.26190476,28.99376959,3.2076275187094065,1.932539683,3.10187569,2.5172076865,0.8268454200353003,2
FamilyPractice(Q2),32,958,495.0,654.780879378743,0.064478509,0.125648656,0.0950635825,0.04325382574987794,-0.86630374,-0.026927852,-0.446615796,0.5935283823692801,-0.138725109,-0.000547938,-0.0696365235,0.09770601461927317,0.15665042,0.36959454,0.26312248000000005,0.15057423126580194,0.295375529,0.370142477,0.33275900300000005,0.052868215939421995,19.875,21.87787056,20.876435280000003,1.4162433548149003,1.15625,2.22651357,1.691381785,0.756790628003923,2
InfectiousDiseases(Q4),53,287,170.0,165.46298679765212,0.056951691,0.074077399,0.06551454500000001,0.012109704259420713,-1.118411971,0.004475752,-0.5569681095,0.7940015234444217,-0.196440167,-0.011616263,-0.104028215,0.13069023584377146,0.254906114,0.306747669,0.2808268915,0.03665751508775535,0.318363933,0.451346281,0.38485510700000003,0.09403272004890932,28.16981132,33.56445993,30.867135625,3.8145926142495807,1.452830189,2.160278746,1.8065544674999998,0.5002416719953378,2
MolecularMedicine(Q4),38,83,60.5,31.81980515339464,0.073722827,0.080221949,0.076972388,0.004595573237958674,-0.781750116,-0.29346955,-0.537609833,0.34526649934020553,-0.113925754,-0.051202519,-0.0825641365,0.0443520248064574,0.610258692,0.619475206,0.614866949,0.006517059548300719,0.661461211,0.73340096,0.6974310855,0.05086908435475815,37.18421053,45.18072289,41.18246671,5.65438811559804,2.105263158,2.734939759,2.4201014585,0.44524859452159593,2
Optometry(Q2),22,292,157.0,190.91883092036784,0.042562989,0.149795336,0.0961791625,0.07582471972624893,-0.505847376,-0.118221117,-0.3120342465,0.27409315630487296,-0.119432005,-0.00200575,-0.0607188775,0.08303290119984073,0.340959678,0.438211138,0.38958540799999997,0.0687671668462923,0.342965428,0.557643143,0.4503042855,0.15180006804613294,35.03424658,42.27272727,38.653486924999996,5.1183787813868795,1.181818182,4.712328767,2.9470734745,2.4964479757043847,2
Equine(Q1),43,44,43.5,0.7071067811865476,0.142198315,0.208924477,0.17556139599999998,0.04718252163275214,-1.189887112,-0.060801108,-0.62534411,0.7983843699712213,-0.091448448,-0.022035915,-0.0567421815,0.04908207278363501,0.474116615,0.641577164,0.5578468894999999,0.11841248977912205,0.496152531,0.733025612,0.6145890715,0.16749456185565034,30.39534884,40.79545455,35.595401695,7.353985272597933,5.045454545,5.23255814,5.1390063425,0.13230222080888138,2
Multidisciplinary(Q4),56,134,95.0,55.154328932550705,0.052700775,0.409346794,0.2310237845,0.2521868185180863,-2.830713574,-0.489876415,-1.6602949944999998,1.6552218287823524,-0.110534615,-0.102146216,-0.10634041550000001,0.005931493816198452,0.553624893,0.611186951,0.582405922,0.040702521550853375,0.655771108,0.721721567,0.6887463375,0.04663401678126535,16.83928571,32.08208955,24.46068763,10.778289959560347,1.26119403,6.678571429,3.9698827295,3.830664295079641,2
OccupationalTherapy(Q1),128,656,392.0,373.3523804664971,0.146691814,0.186851322,0.16677156799999998,0.028397060435915403,-0.445415391,-0.288627852,-0.3670216215,0.11086553203245027,-0.039498587,0.002896588,-0.0183009995,0.02997791573209039,0.441262487,0.462047268,0.4516548775,0.014697059590577332,0.438365899,0.501545855,0.469955877,0.044674975322667725,27.7421875,32.83689024,30.28953887,3.602498855583686,4.227134146,4.8671875,4.5471608230000005,0.4525860669345935,2
History(Q1),27,27,27.0,0.0,0.074527635,0.13763749,0.1060825625,0.04462540643019974,-1.509743031,0.135443425,-0.687149803,1.1633224993538636,-0.196604687,0.010958052,-0.0928233175,0.14676902026855349,0.358351871,0.606471183,0.482411527,0.17544684805854074,0.347393818,0.80307587,0.575234844,0.32221586903420096,13.92592593,20.74074074,17.333333335,4.8188017646815124,1.444444444,1.777777778,1.611111111,0.23570226086692028,2
"Geography,PlanningandDevelopment(Q1)",236,252,244.0,11.313708498984761,0.085493674,0.229727373,0.15761052350000002,0.10198862663851938,-1.022870386,-0.998548434,-1.01070941,0.01719821719089366,-0.128202457,-0.047084355,-0.087643406,0.05735916000118203,0.572321398,0.668468282,0.62039484,0.06798611366635632,0.700523856,0.715552637,0.7080382465,0.010626952958067575,19.12288136,37.3015873,28.21223433,12.854286243370172,3.023809524,3.707627119,3.3657183215,0.4835320585191762,2
Law(Q2),27,815,421.0,557.2001435749994,0.074527635,0.097174716,0.08585117549999999,0.016013904549181012,-1.509743031,-1.048859059,-1.279301045,0.3258941819413909,-0.196604687,-0.110823833,-0.15371426,0.06065622355937319,0.606471183,0.626380855,0.6164260189999999,0.014078264082399846,0.737204688,0.80307587,0.770140279,0.04657795947697323,20.74074074,23.75214724,22.24644399,2.1293859570592466,1.444444444,1.963190184,1.703817314,0.36680863046563367,2
Electrochemistry(Q2),245,709,477.0,328.09754647055803,0.05961796,0.128668393,0.0941431765,0.048826029418167355,-0.959617303,-0.279219054,-0.6194181785,0.48111421577535307,-0.075048922,-0.051945297,-0.06349710950000001,0.016336729907491056,0.639524717,0.659514388,0.6495195524999999,0.014134831917787987,0.691470015,0.73456331,0.7130166625000001,0.030471561118172327,31.91819464,47.37142857,39.644811605,10.92708650316504,2.27755102,3.686882934,2.982216977,0.9965481533320161,2
Parasitology(Q4),28,138,83.0,77.78174593052023,0.064344266,0.08152174,0.072933003,0.012146308349055609,-0.947493598,-0.215245872,-0.581369735,0.517777332563029,-0.116945045,-0.035242531,-0.076093788,0.05777240168938883,0.481948811,0.63558259,0.5587657005,0.10863548695021538,0.517191342,0.752527635,0.6348594885000001,0.1664078886396042,25.04347826,31.82142857,28.432453414999998,4.792734626746461,1.428571429,1.5,1.4642857145,0.050507626924564696,2
FiltrationandSeparation(Q2),39,52,45.5,9.192388155425117,0.07837543,0.108919291,0.0936473605,0.021597771236719326,-1.028290784,-0.4377706,-0.733030692,0.41756082653392773,-0.070195187,-0.066542175,-0.068368681,0.0025830695569558403,0.662140383,0.677113749,0.669627066,0.010587768635788081,0.73233557,0.743655923,0.7379957465,0.00800469837172552,36.57692308,38.28205128,37.429487179999995,1.2057077130124123,1.634615385,3.205128205,2.4198717949999997,1.1105202649624077,2
ElectricalandElectronicEngineering(Q2),48,2719,1383.5,1888.6822125492683,0.106984161,0.171382064,0.13918311249999998,0.0455361939054935,-1.158308615,-1.135165981,-1.1467372980000001,0.016364313435918314,-0.110411374,-0.075356769,-0.0928840715,0.024787348907315862,0.642289032,0.652312982,0.647301007,0.007088003019274935,0.727669751,0.752700405,0.740185078,0.01769934518093421,17.125,26.72563442,21.92531721,6.788673702074975,1.666666667,3.10187569,2.3842711785,1.0148460325834197,2
FundamentalsandSkills(Q1),103,159,131.0,39.59797974644666,0.082091949,0.100679622,0.0913857855,0.013143469624778097,-0.757765902,-0.468071617,-0.6129187595000001,0.2048447933944884,-0.100894858,-0.034071366,-0.067483112,0.047251344335765014,0.389346619,0.560711306,0.4750289625,0.12117313223361018,0.423417985,0.661606164,0.5425120745,0.16842447656937526,25.76699029,27.16352201,26.465256150000002,0.9874970493541156,1.817610063,2.213592233,2.015601148,0.28000167763596423,2
Electrochemistry(Q1),47,204,125.5,111.01576464628796,0.033812,0.110339764,0.07207588200000001,0.05411330087344375,-1.076414351,-0.205133526,-0.6407739385,0.6160885796753095,-0.104162627,-0.061369399,-0.082766013,0.03025938170766204,0.617501038,0.648114919,0.6328079785,0.02164728285353793,0.709484318,0.721663665,0.7155739915,0.00861209885412404,34.40686275,58.34042553,46.373644139999996,16.92358453969196,1.340425532,3.328431373,2.3344284525,1.4057324112095655,2
Gerontology(Q3),40,302,171.0,185.26197667087544,0.083674702,0.106483036,0.09507886900000001,0.016127927638967695,-1.063591131,-0.705952288,-0.8847717095,0.252888851101011,-0.129398848,-0.07315797,-0.10127840900000001,0.039768306213685316,0.473182467,0.566888967,0.5200357170000001,0.0662605015912572,0.546340437,0.696287815,0.621314126,0.10602880780494255,24.725,26.82781457,25.776407285,1.4869144420248737,1.8,2.301324503,2.0506622515,0.35448995564627556,2
Hepatology(Q4),52,287,169.5,166.17009357883867,0.061122671,0.074077399,0.067600035,0.009160376017227238,-0.827666715,0.004475752,-0.41159548149999997,0.5884135813290028,-0.118036866,-0.011616263,-0.0648265645,0.07525073003926144,0.306747669,0.510337629,0.40854264900000004,0.14395984129749795,0.318363933,0.628374495,0.473369214,0.21921057062965263,33.56445993,36.23076923,34.897614579999995,1.8853653867707605,1.653846154,2.160278746,1.90706245,0.35810192001708,2
Hematology(Q4),39,61,50.0,15.556349186104045,0.075054965,0.095844486,0.0854497255,0.014700411276720138,-0.294448589,-0.254672734,-0.2745606615,0.028125776797992844,-0.027608728,-0.027259501,-0.0274341145,0.00024694077987343484,0.442703637,0.554474164,0.49858890050000004,0.07903369757849413,0.470312365,0.581733665,0.526023015,0.07878675679862066,21.50819672,23.1025641,22.305380409999998,1.1273879861006288,1.205128205,1.639344262,1.4222362335,0.3070371184047844,2
Oncology(nursing)(Q3),26,28,27.0,1.4142135623730951,0.100394992,0.133145661,0.1167703265,0.023158220138296045,-2.006809115,-1.151944425,-1.5793767699999999,0.6044806192959357,-0.145786917,-0.103721861,-0.124754389,0.02974448634859186,0.423571776,0.56294524,0.49325850800000004,0.09855192151185914,0.527293638,0.708732157,0.6180128975,0.1282964071533443,28.73076923,36.57142857,32.6510989,5.5441833882876415,2.392857143,3.192307692,2.7925824175000002,0.5652969044212081,2
Embryology(Q1),147,164,155.5,12.020815280171307,0.040733615,0.047629984,0.0441817995,0.004876469285464689,-0.478228351,-0.311342732,-0.3947855415,0.11800595287741453,-0.095171749,-0.071941112,-0.0835564305,0.016426540953983115,0.597986854,0.657553086,0.6277699699999999,0.04211968657693116,0.693158604,0.729494199,0.7113264015,0.02569314562294801,57.34146341,68.3537415,62.847602455,7.786856513751038,2.292682927,2.43537415,2.3640285385,0.1008979313991018,2
FoodAnimals(Q1),44,45,44.5,0.7071067811865476,0.132900417,0.142198315,0.137549366,0.006574606726580828,-1.37973871,-1.189887112,-1.284812911,0.13424535236490226,-0.091448448,-0.085305256,-0.088376852,0.004343892721330948,0.641577164,0.674273205,0.6579251845,0.023119592309053433,0.733025612,0.759578461,0.7463020365,0.01877569958772243,28.8,40.79545455,34.797727275,8.482067255720029,3.244444444,5.045454545,4.1449494945000005,1.2735064554025686,2
Mathematics(miscellaneous)(Q1),59,212,135.5,108.18733752154178,0.100251647,0.258949034,0.1796003405,0.11221599850428587,-2.304841017,-0.758923865,-1.531882441,1.0931285013317948,-0.081719225,-0.078606548,-0.0801628865,0.002200995014343405,0.633028547,0.685576414,0.6593024805000001,0.03715695309258878,0.714747772,0.764182963,0.7394653675,0.034955958785352174,17.38983051,27.77358491,22.58170771,7.342423150415651,1.423728814,5.04245283,3.2330908220000003,2.558824290956217,2
NuclearandHighEnergyPhysics(Q2),48,520,284.0,333.75440072005046,0.106984161,0.213428249,0.160206205,0.07526733644201761,-1.564111589,-1.135165981,-1.349638785,0.3033103481769865,-0.110411374,-0.063685332,-0.087048353,0.03304030115620744,0.642289032,0.663659977,0.6529745044999999,0.015111540129864723,0.727345309,0.752700405,0.740022857,0.017928760319235883,17.125,28.89230769,23.008653844999998,8.320743063907607,1.666666667,5.182692308,3.4246794875,2.4862055735768775,2
Bioengineering(Q4),22,22,22.0,,0.053026245,0.053026245,0.053026245,,0.247273667,0.247273667,0.247273667,,-0.00059813,-0.00059813,-0.00059813,,0.452425468,0.452425468,0.452425468,,0.453023598,0.453023598,0.453023598,,31.5,31.5,31.5,,1.090909091,1.090909091,1.090909091,,1
BiologicalPsychiatry(Q4),59,59,59.0,,0.079942297,0.079942297,0.079942297,,-0.233772252,-0.233772252,-0.233772252,,-0.020182714,-0.020182714,-0.020182714,,0.444743659,0.444743659,0.444743659,,0.464926373,0.464926373,0.464926373,,35.16949153,35.16949153,35.16949153,,2.0,2.0,2.0,,1
HealthProfessions(miscellaneous)(Q3),228,228,228.0,,0.160955952,0.160955952,0.160955952,,-1.788374353,-1.788374353,-1.788374353,,-0.123958266,-0.123958266,-0.123958266,,0.542159539,0.542159539,0.542159539,,0.666117804,0.666117804,0.666117804,,25.60087719,25.60087719,25.60087719,,3.083333333,3.083333333,3.083333333,,1
SpeechandHearing(Q3),110,110,110.0,,0.135373195,0.135373195,0.135373195,,-1.293820388,-1.293820388,-1.293820388,,-0.10275542,-0.10275542,-0.10275542,,0.516238735,0.516238735,0.516238735,,0.618994155,0.618994155,0.618994155,,29.54545455,29.54545455,29.54545455,,3.627272727,3.627272727,3.627272727,,1
Spectroscopy(Q4),21,21,21.0,,0.047927257,0.047927257,0.047927257,,-0.581217029,-0.581217029,-0.581217029,,-0.109650637,-0.109650637,-0.109650637,,0.648480344,0.648480344,0.648480344,,0.758130982,0.758130982,0.758130982,,37.47619048,37.47619048,37.47619048,,1.19047619,1.19047619,1.19047619,,1
"Pediatrics,PerinatologyandChildHealth(Q4)",22,22,22.0,,0.094852057,0.094852057,0.094852057,,-0.160137371,-0.160137371,-0.160137371,,-0.031903926,-0.031903926,-0.031903926,,0.443229872,0.443229872,0.443229872,,0.475133798,0.475133798,0.475133798,,18.54545455,18.54545455,18.54545455,,1.727272727,1.727272727,1.727272727,,1
Spectroscopy(Q2),81,81,81.0,,0.089053048,0.089053048,0.089053048,,-1.050495988,-1.050495988,-1.050495988,,-0.125613678,-0.125613678,-0.125613678,,0.632131385,0.632131385,0.632131385,,0.757745064,0.757745064,0.757745064,,27.86419753,27.86419753,27.86419753,,2.049382716,2.049382716,2.049382716,,1
BiomedicalEngineering,26,26,26.0,,0.097726496,0.097726496,0.097726496,,-0.717636573,-0.717636573,-0.717636573,,-0.065418092,-0.065418092,-0.065418092,,0.692880298,0.692880298,0.692880298,,0.75829839,0.75829839,0.75829839,,14.65384615,14.65384615,14.65384615,,1.384615385,1.384615385,1.384615385,,1
NuclearEnergyandEngineering(Q2),48,48,48.0,,0.106984161,0.106984161,0.106984161,,-1.135165981,-1.135165981,-1.135165981,,-0.110411374,-0.110411374,-0.110411374,,0.642289032,0.642289032,0.642289032,,0.752700405,0.752700405,0.752700405,,17.125,17.125,17.125,,1.666666667,1.666666667,1.666666667,,1
SignalProcessing(Q3),169,169,169.0,,0.111589465,0.111589465,0.111589465,,-1.12518641,-1.12518641,-1.12518641,,-0.103701982,-0.103701982,-0.103701982,,0.648357691,0.648357691,0.648357691,,0.752059673,0.752059673,0.752059673,,14.84615385,14.84615385,14.84615385,,1.538461538,1.538461538,1.538461538,,1
SmallAnimals(Q1),44,44,44.0,,0.142198315,0.142198315,0.142198315,,-1.189887112,-1.189887112,-1.189887112,,-0.091448448,-0.091448448,-0.091448448,,0.641577164,0.641577164,0.641577164,,0.733025612,0.733025612,0.733025612,,40.79545455,40.79545455,40.79545455,,5.045454545,5.045454545,5.045454545,,1
CardiologyandCardiovascularMedicine,21,21,21.0,,0.061417132,0.061417132,0.061417132,,0.600445671,0.600445671,0.600445671,,0.126410495,0.126410495,0.126410495,,0.381547703,0.381547703,0.381547703,,0.255137208,0.255137208,0.255137208,,27.38095238,27.38095238,27.38095238,,1.333333333,1.333333333,1.333333333,,1
CancerResearch,130,130,130.0,,0.07257043,0.07257043,0.07257043,,0.349411668,0.349411668,0.349411668,,0.082864319,0.082864319,0.082864319,,0.471736689,0.471736689,0.471736689,,0.38887237,0.38887237,0.38887237,,27.95384615,27.95384615,27.95384615,,1.707692308,1.707692308,1.707692308,,1
GlobalandPlanetaryChange(Q1),67,67,67.0,,0.098653708,0.098653708,0.098653708,,-0.74263361,-0.74263361,-0.74263361,,-0.077594222,-0.077594222,-0.077594222,,0.735828485,0.735828485,0.735828485,,0.813422707,0.813422707,0.813422707,,26.88059701,26.88059701,26.88059701,,2.208955224,2.208955224,2.208955224,,1
BusinessandInternationalManagement(Q2),36,36,36.0,,0.079412642,0.079412642,0.079412642,,-0.886741042,-0.886741042,-0.886741042,,-0.074096488,-0.074096488,-0.074096488,,0.602609197,0.602609197,0.602609197,,0.676705686,0.676705686,0.676705686,,28.05555556,28.05555556,28.05555556,,1.777777778,1.777777778,1.777777778,,1
SocialSciences(miscellaneous)(Q2),815,815,815.0,,0.097174716,0.097174716,0.097174716,,-1.048859059,-1.048859059,-1.048859059,,-0.110823833,-0.110823833,-0.110823833,,0.626380855,0.626380855,0.626380855,,0.737204688,0.737204688,0.737204688,,23.75214724,23.75214724,23.75214724,,1.963190184,1.963190184,1.963190184,,1
"Business,ManagementandAccounting(miscellaneous)(Q1)",440,440,440.0,,0.130836425,0.130836425,0.130836425,,0.024355932,0.024355932,0.024355932,,0.004016218,0.004016218,0.004016218,,0.438195378,0.438195378,0.438195378,,0.43417916,0.43417916,0.43417916,,28.28636364,28.28636364,28.28636364,,3.127272727,3.127272727,3.127272727,,1
BuildingandConstruction(Q1),52,52,52.0,,0.105979325,0.105979325,0.105979325,,0.047560601,0.047560601,0.047560601,,-0.011601441,-0.011601441,-0.011601441,,0.548041539,0.548041539,0.548041539,,0.55964298,0.55964298,0.55964298,,33.03846154,33.03846154,33.03846154,,3.326923077,3.326923077,3.326923077,,1
"Health,ToxicologyandMutagenesis(Q4)",53,53,53.0,,0.049673197,0.049673197,0.049673197,,-0.340650919,-0.340650919,-0.340650919,,-0.089935974,-0.089935974,-0.089935974,,0.595094209,0.595094209,0.595094209,,0.685030183,0.685030183,0.685030183,,53.01886792,53.01886792,53.01886792,,1.735849057,1.735849057,1.735849057,,1
BiomedicalEngineering(Q4),169,169,169.0,,0.111589465,0.111589465,0.111589465,,-1.12518641,-1.12518641,-1.12518641,,-0.103701982,-0.103701982,-0.103701982,,0.648357691,0.648357691,0.648357691,,0.752059673,0.752059673,0.752059673,,14.84615385,14.84615385,14.84615385,,1.538461538,1.538461538,1.538461538,,1
HealthInformatics(Q4),27,27,27.0,,0.128251259,0.128251259,0.128251259,,-1.819499753,-1.819499753,-1.819499753,,-0.158439404,-0.158439404,-0.158439404,,0.577253558,0.577253558,0.577253558,,0.735692962,0.735692962,0.735692962,,18.7037037,18.7037037,18.7037037,,2.148148148,2.148148148,2.148148148,,1
"AtomicandMolecularPhysics,andOptics(Q4)",21,21,21.0,,0.047927257,0.047927257,0.047927257,,-0.581217029,-0.581217029,-0.581217029,,-0.109650637,-0.109650637,-0.109650637,,0.648480344,0.648480344,0.648480344,,0.758130982,0.758130982,0.758130982,,37.47619048,37.47619048,37.47619048,,1.19047619,1.19047619,1.19047619,,1
SpaceandPlanetaryScience(Q3),526,526,526.0,,0.161601947,0.161601947,0.161601947,,-1.235471495,-1.235471495,-1.235471495,,-0.073097726,-0.073097726,-0.073097726,,0.588837723,0.588837723,0.588837723,,0.661935449,0.661935449,0.661935449,,27.70152091,27.70152091,27.70152091,,3.870722433,3.870722433,3.870722433,,1
BehavioralNeuroscience(Q4),49,49,49.0,,0.315192442,0.315192442,0.315192442,,-3.207930557,-3.207930557,-3.207930557,,-0.111480377,-0.111480377,-0.111480377,,0.64240065,0.64240065,0.64240065,,0.753881026,0.753881026,0.753881026,,23.7755102,23.7755102,23.7755102,,5.979591837,5.979591837,5.979591837,,1
StatisticsandProbability(Q4),29,29,29.0,,0.0689724,0.0689724,0.0689724,,-0.972851201,-0.972851201,-0.972851201,,-0.151237155,-0.151237155,-0.151237155,,0.648192681,0.648192681,0.648192681,,0.799429836,0.799429836,0.799429836,,21.79310345,21.79310345,21.79310345,,1.344827586,1.344827586,1.344827586,,1
SportsScience(Q4),56,56,56.0,,0.053368575,0.053368575,0.053368575,,-0.032541714,-0.032541714,-0.032541714,,-0.005981774,-0.005981774,-0.005981774,,0.290958452,0.290958452,0.290958452,,0.296940226,0.296940226,0.296940226,,34.0,34.0,34.0,,1.375,1.375,1.375,,1
ManagementofTechnologyandInnovation(Q2),246,246,246.0,,0.220636165,0.220636165,0.220636165,,-3.178751171,-3.178751171,-3.178751171,,-0.148965733,-0.148965733,-0.148965733,,0.526477756,0.526477756,0.526477756,,0.675443489,0.675443489,0.675443489,,21.90650407,21.90650407,21.90650407,,4.016260163,4.016260163,4.016260163,,1
Microbiology(medical)(Q4),34,34,34.0,,0.013428161,0.013428161,0.013428161,,0.002923364,0.002923364,0.002923364,,-6.62357e-05,-6.62357e-05,-6.62357e-05,,0.607474671,0.607474671,0.607474671,,0.607540906,0.607540906,0.607540906,,145.6176471,145.6176471,145.6176471,,1.705882353,1.705882353,1.705882353,,1
UrbanStudies(Q1),635,635,635.0,,0.083843204,0.083843204,0.083843204,,-1.0889008,-1.0889008,-1.0889008,,-0.131589012,-0.131589012,-0.131589012,,0.59610402,0.59610402,0.59610402,,0.727693032,0.727693032,0.727693032,,30.82519685,30.82519685,30.82519685,,2.122834646,2.122834646,2.122834646,,1
AnimalScienceandZoology(Q3),114,114,114.0,,0.092457948,0.092457948,0.092457948,,-0.116130886,-0.116130886,-0.116130886,,-0.008310646,-0.008310646,-0.008310646,,0.428074224,0.428074224,0.428074224,,0.43638487,0.43638487,0.43638487,,35.42105263,35.42105263,35.42105263,,3.078947368,3.078947368,3.078947368,,1
"Issues,EthicsandLegalAspects(Q4)",27,27,27.0,,0.177619046,0.177619046,0.177619046,,-3.584651374,-3.584651374,-3.584651374,,-0.177628539,-0.177628539,-0.177628539,,0.531616342,0.531616342,0.531616342,,0.709244882,0.709244882,0.709244882,,25.81481481,25.81481481,25.81481481,,3.481481481,3.481481481,3.481481481,,1
Urology(Q4),37,37,37.0,,0.076145158,0.076145158,0.076145158,,-0.412354263,-0.412354263,-0.412354263,,-0.049699467,-0.049699467,-0.049699467,,0.308193424,0.308193424,0.308193424,,0.357892891,0.357892891,0.357892891,,26.72972973,26.72972973,26.72972973,,1.837837838,1.837837838,1.837837838,,1
AgriculturalandBiologicalSciences(miscellaneous)(Q3),99,99,99.0,,0.111909303,0.111909303,0.111909303,,-0.272769018,-0.272769018,-0.272769018,,-0.009539506,-0.009539506,-0.009539506,,0.49510551,0.49510551,0.49510551,,0.504645017,0.504645017,0.504645017,,12.05050505,12.05050505,12.05050505,,1.313131313,1.313131313,1.313131313,,1
Veterinary(miscellaneous)(Q3),78,78,78.0,,0.134647798,0.134647798,0.134647798,,-0.314988016,-0.314988016,-0.314988016,,-0.02122663,-0.02122663,-0.02122663,,0.607982738,0.607982738,0.607982738,,0.629209368,0.629209368,0.629209368,,28.58974359,28.58974359,28.58974359,,3.128205128,3.128205128,3.128205128,,1
StatisticalandNonlinearPhysics(Q1),54,54,54.0,,0.11273248,0.11273248,0.11273248,,-1.128141804,-1.128141804,-1.128141804,,-0.084703153,-0.084703153,-0.084703153,,0.661476913,0.661476913,0.661476913,,0.746180066,0.746180066,0.746180066,,37.72222222,37.72222222,37.72222222,,3.240740741,3.240740741,3.240740741,,1
Aging(Q4),36,36,36.0,,0.051780146,0.051780146,0.051780146,,-0.322646092,-0.322646092,-0.322646092,,-0.063167144,-0.063167144,-0.063167144,,0.448300157,0.448300157,0.448300157,,0.511467301,0.511467301,0.511467301,,42.33333333,42.33333333,42.33333333,,2.583333333,2.583333333,2.583333333,,1
MaterialsChemistry(Q2),30,30,30.0,,0.037861975,0.037861975,0.037861975,,-0.013668299,-0.013668299,-0.013668299,,-0.018478762,-0.018478762,-0.018478762,,0.632713893,0.632713893,0.632713893,,0.651192655,0.651192655,0.651192655,,42.96666667,42.96666667,42.96666667,,1.466666667,1.466666667,1.466666667,,1
MathematicalPhysics(Q1),54,54,54.0,,0.11273248,0.11273248,0.11273248,,-1.128141804,-1.128141804,-1.128141804,,-0.084703153,-0.084703153,-0.084703153,,0.661476913,0.661476913,0.661476913,,0.746180066,0.746180066,0.746180066,,37.72222222,37.72222222,37.72222222,,3.240740741,3.240740741,3.240740741,,1
Mathematics(miscellaneous)(Q2),154,154,154.0,,0.078778399,0.078778399,0.078778399,,-0.42546368,-0.42546368,-0.42546368,,-0.055416011,-0.055416011,-0.055416011,,0.630548447,0.630548447,0.630548447,,0.685964458,0.685964458,0.685964458,,32.40909091,32.40909091,32.40909091,,2.038961039,2.038961039,2.038961039,,1
WasteManagementandDisposal(Q2),23,23,23.0,,0.174176617,0.174176617,0.174176617,,-1.351751749,-1.351751749,-1.351751749,,-0.094358341,-0.094358341,-0.094358341,,0.583017875,0.583017875,0.583017875,,0.677376216,0.677376216,0.677376216,,20.65217391,20.65217391,20.65217391,,3.304347826,3.304347826,3.304347826,,1
MechanicalEngineering(Q2),36,36,36.0,,0.135665871,0.135665871,0.135665871,,-1.083406137,-1.083406137,-1.083406137,,-0.076270637,-0.076270637,-0.076270637,,0.689892347,0.689892347,0.689892347,,0.766162983,0.766162983,0.766162983,,34.47222222,34.47222222,34.47222222,,4.083333333,4.083333333,4.083333333,,1
Anthropology(Q2),49,49,49.0,,0.315192442,0.315192442,0.315192442,,-3.207930557,-3.207930557,-3.207930557,,-0.111480377,-0.111480377,-0.111480377,,0.64240065,0.64240065,0.64240065,,0.753881026,0.753881026,0.753881026,,23.7755102,23.7755102,23.7755102,,5.979591837,5.979591837,5.979591837,,1
